run_id,train_size,seed,image_id,tp,fp,fn,precision_standard,recall_standard,f1_standard,precision_legacy,recall_legacy,f1_legacy,result_image
baseline_B0_gaussian_threshold,0,0,315,6854,34679,2471,0.1650254015,0.7350134048,0.2695347831,0.1650254015,0.7350134048,0.2695347831,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00315.png
baseline_B0_gaussian_threshold,0,0,316,2787,47995,914,0.0548816510,0.7530397190,0.1023071417,0.0548816510,0.7530397190,0.1023071417,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00316.png
baseline_B0_gaussian_threshold,0,0,317,3427,52547,116,0.0612248544,0.9672593847,0.1151603743,0.0612248544,0.9672593847,0.1151603743,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00317.png
baseline_B0_gaussian_threshold,0,0,318,4969,23576,164,0.1740760203,0.9680498734,0.2950887820,0.1740760203,0.9680498734,0.2950887820,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00318.png
baseline_B0_gaussian_threshold,0,0,319,1802,19798,715,0.0834259259,0.7159316647,0.1494381557,0.0834259259,0.7159316647,0.1494381557,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00319.png
baseline_B0_gaussian_threshold,0,0,320,4717,20869,444,0.1843586336,0.9139701608,0.3068266823,0.1843586336,0.9139701608,0.3068266823,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00320.png
baseline_B0_gaussian_threshold,0,0,321,10621,74192,2346,0.1252284438,0.8190792010,0.2172427899,0.1252284438,0.8190792010,0.2172427899,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00321.png
baseline_B0_gaussian_threshold,0,0,322,7546,34141,2368,0.1810156644,0.7611458543,0.2924749520,0.1810156644,0.7611458543,0.2924749520,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00322.png
baseline_B0_gaussian_threshold,0,0,323,8450,14638,1709,0.3659909910,0.8317747810,0.5083165398,0.3659909910,0.8317747810,0.5083165398,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00323.png
baseline_B0_gaussian_threshold,0,0,324,18189,106308,2462,0.1460999060,0.8807805917,0.2506269463,0.1460999060,0.8807805917,0.2506269463,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00324.png
baseline_B0_gaussian_threshold,0,0,325,2886,8532,1523,0.2527588019,0.6545701973,0.3646932457,0.2527588019,0.6545701973,0.3646932457,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00325.png
baseline_B0_gaussian_threshold,0,0,326,11117,50390,5191,0.1807436552,0.6816899681,0.2857289726,0.1807436552,0.6816899681,0.2857289726,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00326.png
baseline_B0_gaussian_threshold,0,0,327,7404,20987,2118,0.2607868691,0.7775677379,0.3905784296,0.2607868691,0.7775677379,0.3905784296,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00327.png
baseline_B0_gaussian_threshold,0,0,328,12767,112797,1292,0.1016772323,0.9081015719,0.1828781791,0.1016772323,0.9081015719,0.1828781791,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00328.png
baseline_B0_gaussian_threshold,0,0,329,4871,11871,1503,0.2909449289,0.7641983056,0.4214396954,0.2909449289,0.7641983056,0.4214396954,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00329.png
baseline_B0_gaussian_threshold,0,0,330,9766,46613,2005,0.1732205254,0.8296661286,0.2866030814,0.1732205254,0.8296661286,0.2866030814,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00330.png
baseline_B0_gaussian_threshold,0,0,331,10821,24905,2475,0.3028886525,0.8138537906,0.4414752560,0.3028886525,0.8138537906,0.4414752560,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00331.png
baseline_B0_gaussian_threshold,0,0,332,10254,68977,2889,0.1294190405,0.7801871719,0.2220105224,0.1294190405,0.7801871719,0.2220105224,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00332.png
baseline_B0_gaussian_threshold,0,0,333,413,6585,269,0.0590168620,0.6055718475,0.1075520833,0.0590168620,0.6055718475,0.1075520833,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00333.png
baseline_B0_gaussian_threshold,0,0,334,7304,26304,3533,0.2173292073,0.6739872658,0.3286758916,0.2173292073,0.6739872658,0.3286758916,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00334.png
baseline_B0_gaussian_threshold,0,0,335,10260,14356,3012,0.4168020799,0.7730560579,0.5415962838,0.4168020799,0.7730560579,0.5415962838,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00335.png
baseline_B0_gaussian_threshold,0,0,336,3198,23279,933,0.1207840767,0.7741466957,0.2089649765,0.1207840767,0.7741466957,0.2089649765,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00336.png
baseline_B0_gaussian_threshold,0,0,337,3260,11305,2355,0.2238242362,0.5805877115,0.3230921705,0.2238242362,0.5805877115,0.3230921705,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00337.png
baseline_B0_gaussian_threshold,0,0,338,7164,32072,1639,0.1825874197,0.8138134727,0.2982576656,0.1825874197,0.8138134727,0.2982576656,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00338.png
baseline_B0_gaussian_threshold,0,0,339,2849,20603,1145,0.1214821764,0.7133199800,0.2076076660,0.1214821764,0.7133199800,0.2076076660,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00339.png
baseline_B0_gaussian_threshold,0,0,340,5439,11483,4184,0.3214159083,0.5652083550,0.4097946883,0.3214159083,0.5652083550,0.4097946883,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00340.png
baseline_B0_gaussian_threshold,0,0,341,4992,13434,2413,0.2709215239,0.6741390952,0.3865123301,0.2709215239,0.6741390952,0.3865123301,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00341.png
baseline_B0_gaussian_threshold,0,0,342,2648,18897,832,0.1229055465,0.7609195402,0.2116283716,0.1229055465,0.7609195402,0.2116283716,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00342.png
baseline_B0_gaussian_threshold,0,0,343,12112,16127,1383,0.4289103722,0.8975175991,0.5804380122,0.4289103722,0.8975175991,0.5804380122,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00343.png
baseline_B0_gaussian_threshold,0,0,344,8107,22928,2663,0.2612212019,0.7527390901,0.3878483435,0.2612212019,0.7527390901,0.3878483435,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00344.png
baseline_B0_gaussian_threshold,0,0,345,4005,16853,847,0.1920126570,0.8254328112,0.3115519253,0.1920126570,0.8254328112,0.3115519253,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00345.png
baseline_B0_gaussian_threshold,0,0,346,7680,22354,1465,0.2557101951,0.8398031711,0.3920467597,0.2557101951,0.8398031711,0.3920467597,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00346.png
baseline_B0_gaussian_threshold,0,0,347,3179,27299,943,0.1043047444,0.7712275594,0.1837572254,0.1043047444,0.7712275594,0.1837572254,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00347.png
baseline_B0_gaussian_threshold,0,0,348,7468,26381,1024,0.2206269018,0.8794159209,0.3527550129,0.2206269018,0.8794159209,0.3527550129,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00348.png
baseline_B0_gaussian_threshold,0,0,349,7187,28898,761,0.1991686296,0.9042526422,0.3264369904,0.1991686296,0.9042526422,0.3264369904,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00349.png
baseline_B0_gaussian_threshold,0,0,350,919,28386,262,0.0313598362,0.7781541067,0.0602899692,0.0313598362,0.7781541067,0.0602899692,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00350.png
baseline_B0_gaussian_threshold,0,0,351,1861,16769,1516,0.0998926463,0.5510808410,0.1691280047,0.0998926463,0.5510808410,0.1691280047,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00351.png
baseline_B0_gaussian_threshold,0,0,352,518,29798,751,0.0170866869,0.4081954295,0.0328003799,0.0170866869,0.4081954295,0.0328003799,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00352.png
baseline_B0_gaussian_threshold,0,0,353,934,12257,656,0.0708058525,0.5874213836,0.1263784588,0.0708058525,0.5874213836,0.1263784588,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00353.png
baseline_B0_gaussian_threshold,0,0,354,521,19970,927,0.0254257967,0.3598066298,0.0474953280,0.0254257967,0.3598066298,0.0474953280,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00354.png
baseline_B0_gaussian_threshold,0,0,355,1395,11047,2524,0.1121202379,0.3559581526,0.1705274739,0.1121202379,0.3559581526,0.1705274739,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00355.png
baseline_B0_gaussian_threshold,0,0,356,1015,12457,2619,0.0753414489,0.2793065493,0.1186718111,0.0753414489,0.2793065493,0.1186718111,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00356.png
baseline_B0_gaussian_threshold,0,0,357,786,11851,311,0.0621983066,0.7164995442,0.1144604631,0.0621983066,0.7164995442,0.1144604631,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00357.png
baseline_B0_gaussian_threshold,0,0,358,596,7771,293,0.0712322218,0.6704161980,0.1287813310,0.0712322218,0.6704161980,0.1287813310,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00358.png
baseline_B0_gaussian_threshold,0,0,359,960,8681,640,0.0995747329,0.6000000000,0.1708033093,0.0995747329,0.6000000000,0.1708033093,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00359.png
baseline_B0_gaussian_threshold,0,0,360,831,18508,344,0.0429701639,0.7072340426,0.0810178415,0.0429701639,0.7072340426,0.0810178415,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00360.png
baseline_B0_gaussian_threshold,0,0,361,2089,12151,326,0.1466994382,0.8650103520,0.2508555989,0.1466994382,0.8650103520,0.2508555989,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00361.png
baseline_B0_gaussian_threshold,0,0,362,7614,38124,2407,0.1664698937,0.7598044107,0.2731038935,0.1664698937,0.7598044107,0.2731038935,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00362.png
baseline_B0_gaussian_threshold,0,0,363,3435,20366,229,0.1443216672,0.9375000000,0.2501365374,0.1443216672,0.9375000000,0.2501365374,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00363.png
baseline_B0_gaussian_threshold,0,0,364,5718,18935,1344,0.2319393177,0.8096856415,0.3605864733,0.2319393177,0.8096856415,0.3605864733,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00364.png
baseline_B0_gaussian_threshold,0,0,365,6429,15901,706,0.2879086431,0.9010511563,0.4363821483,0.2879086431,0.9010511563,0.4363821483,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00365.png
baseline_B0_gaussian_threshold,0,0,366,1998,10288,298,0.1626241250,0.8702090592,0.2740364833,0.1626241250,0.8702090592,0.2740364833,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00366.png
baseline_B0_gaussian_threshold,0,0,367,1142,8592,168,0.1173207315,0.8717557252,0.2068091271,0.1173207315,0.8717557252,0.2068091271,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00367.png
baseline_B0_gaussian_threshold,0,0,368,11807,27084,350,0.3035920907,0.9712100025,0.4625842344,0.3035920907,0.9712100025,0.4625842344,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00368.png
baseline_B0_gaussian_threshold,0,0,369,3425,19800,162,0.1474703983,0.9548369111,0.2554826197,0.1474703983,0.9548369111,0.2554826197,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00369.png
baseline_B0_gaussian_threshold,0,0,370,7303,24272,1226,0.2312905780,0.8562551296,0.3642030720,0.2312905780,0.8562551296,0.3642030720,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00370.png
baseline_B0_gaussian_threshold,0,0,371,1877,17588,308,0.0964294888,0.8590389016,0.1733949192,0.0964294888,0.8590389016,0.1733949192,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00371.png
baseline_B0_gaussian_threshold,0,0,372,6642,14545,2387,0.3134941238,0.7356296378,0.4396346307,0.3134941238,0.7356296378,0.4396346307,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00372.png
baseline_B0_gaussian_threshold,0,0,373,1249,11451,592,0.0983464567,0.6784356328,0.1717901107,0.0983464567,0.6784356328,0.1717901107,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00373.png
baseline_B0_gaussian_threshold,0,0,374,6767,19955,2744,0.2532370332,0.7114919567,0.3735268954,0.2532370332,0.7114919567,0.3735268954,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00374.png
baseline_B0_gaussian_threshold,0,0,375,1930,35687,235,0.0513065901,0.8914549654,0.0970288070,0.0513065901,0.8914549654,0.0970288070,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00375.png
baseline_B0_gaussian_threshold,0,0,376,1290,9031,110,0.1249878888,0.9214285714,0.2201177374,0.1249878888,0.9214285714,0.2201177374,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00376.png
baseline_B0_gaussian_threshold,0,0,377,1887,9028,293,0.1728813559,0.8655963303,0.2882016037,0.1728813559,0.8655963303,0.2882016037,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00377.png
baseline_B0_gaussian_threshold,0,0,378,3514,10593,1210,0.2490961934,0.7438611346,0.3732143805,0.2490961934,0.7438611346,0.3732143805,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00378.png
baseline_B0_gaussian_threshold,0,0,379,4006,7985,1160,0.3340838963,0.7754548974,0.4669814070,0.3340838963,0.7754548974,0.4669814070,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00379.png
baseline_B0_gaussian_threshold,0,0,380,529,4353,379,0.1083572306,0.5825991189,0.1827288428,0.1083572306,0.5825991189,0.1827288428,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00380.png
baseline_B0_gaussian_threshold,0,0,381,2710,24654,1382,0.0990352288,0.6622678397,0.1723041709,0.0990352288,0.6622678397,0.1723041709,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00381.png
baseline_B0_gaussian_threshold,0,0,382,3891,38182,1098,0.0924821144,0.7799158148,0.1653563384,0.0924821144,0.7799158148,0.1653563384,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00382.png
baseline_B0_gaussian_threshold,0,0,383,4106,13775,1378,0.2296292154,0.7487235594,0.3514658678,0.2296292154,0.7487235594,0.3514658678,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00383.png
baseline_B0_gaussian_threshold,0,0,384,962,7130,1196,0.1188828473,0.4457831325,0.1877073171,0.1188828473,0.4457831325,0.1877073171,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00384.png
baseline_B0_gaussian_threshold,0,0,385,2195,8920,2405,0.1974808817,0.4771739130,0.2793509386,0.1974808817,0.4771739130,0.2793509386,./imgs_0710_2026_v1/output/traditional_baseline/primary200/resImgs/baseline_B0_gaussian_threshold_primary200_crack_00385.png
