baseline_id,stage,candidate_id,gaussian_k,gaussian_sigma,median_k,canny_t1,canny_t2,sobel_k,threshold,erode_r,dilate_r,cc_area,cc_aspect,mean_f1,std_f1,min_f1,max_f1,mean_precision,mean_recall,invalid_images,elapsed_sec,stage_winner,final_winner
B3,stage2_postprocess,552,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,1.0000000000,1.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1337626000,0,0
B3,stage2_postprocess,553,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,1.0000000000,3.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1469515000,0,0
B3,stage2_postprocess,554,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,1.0000000000,5.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1348351000,0,0
B3,stage2_postprocess,555,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,3.0000000000,1.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1400002000,0,0
B3,stage2_postprocess,556,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,3.0000000000,3.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1466392000,0,0
B3,stage2_postprocess,557,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,3.0000000000,5.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1428697000,0,0
B3,stage2_postprocess,558,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,5.0000000000,1.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1542237000,0,0
B3,stage2_postprocess,559,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,5.0000000000,3.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1373936000,0,0
B3,stage2_postprocess,560,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,5.0000000000,5.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1336683000,0,0
B3,stage2_postprocess,561,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,10.0000000000,1.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1338998000,0,0
B3,stage2_postprocess,562,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,10.0000000000,3.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1370274000,0,0
B3,stage2_postprocess,563,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,0.0000000000,2.0000000000,10.0000000000,5.0000000000,0.0394601051,0.0284132729,0.0103814330,0.1005857500,0.0205918118,0.8816304123,0,0.1352388000,0,0
B3,stage2_postprocess,564,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1392194000,0,0
B3,stage2_postprocess,565,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,1.0000000000,3.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1442256000,0,0
B3,stage2_postprocess,566,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,1.0000000000,5.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1331122000,0,0
B3,stage2_postprocess,567,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,3.0000000000,1.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1342107000,0,0
B3,stage2_postprocess,568,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,3.0000000000,3.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1334800000,0,0
B3,stage2_postprocess,569,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,3.0000000000,5.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1384780000,0,0
B3,stage2_postprocess,570,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,5.0000000000,1.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1338313000,0,0
B3,stage2_postprocess,571,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,5.0000000000,3.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1376128000,0,0
B3,stage2_postprocess,572,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,5.0000000000,5.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1342530000,0,0
B3,stage2_postprocess,573,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,10.0000000000,1.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1382824000,0,0
B3,stage2_postprocess,574,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,10.0000000000,3.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1380718000,0,0
B3,stage2_postprocess,575,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,0.0000000000,10.0000000000,5.0000000000,0.0447893539,0.0347790872,0.0108681485,0.1151849418,0.0234283072,0.9365978460,0,0.1435510000,0,0
B3,stage2_postprocess,576,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1518295000,0,0
B3,stage2_postprocess,577,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,1.0000000000,3.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1401828000,0,0
B3,stage2_postprocess,578,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,1.0000000000,5.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1469068000,0,0
B3,stage2_postprocess,579,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,3.0000000000,1.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1344869000,0,0
B3,stage2_postprocess,580,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,3.0000000000,3.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1324367000,0,0
B3,stage2_postprocess,581,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,3.0000000000,5.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1395691000,0,0
B3,stage2_postprocess,582,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,1.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1331246000,0,0
B3,stage2_postprocess,583,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1305425000,0,0
B3,stage2_postprocess,584,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,5.0000000000,5.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1333491000,0,0
B3,stage2_postprocess,585,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,10.0000000000,1.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1346530000,0,0
B3,stage2_postprocess,586,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,10.0000000000,3.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1412449000,0,0
B3,stage2_postprocess,587,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,1.0000000000,10.0000000000,5.0000000000,0.0430967648,0.0325315795,0.0108681485,0.1110050314,0.0225267762,0.9203848164,0,0.1325172000,0,0
B3,stage2_postprocess,588,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,1.0000000000,1.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1433053000,0,0
B3,stage2_postprocess,589,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,1.0000000000,3.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1356543000,0,0
B3,stage2_postprocess,590,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,1.0000000000,5.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1369887000,0,0
B3,stage2_postprocess,591,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,3.0000000000,1.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1304439000,0,0
B3,stage2_postprocess,592,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,3.0000000000,3.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1334628000,0,0
B3,stage2_postprocess,593,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,3.0000000000,5.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1353467000,0,0
B3,stage2_postprocess,594,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,5.0000000000,1.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1332567000,0,0
B3,stage2_postprocess,595,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,5.0000000000,3.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1399575000,0,0
B3,stage2_postprocess,596,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,5.0000000000,5.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1306278000,0,0
B3,stage2_postprocess,597,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,10.0000000000,1.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1329736000,0,0
B3,stage2_postprocess,598,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,10.0000000000,3.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1384303000,0,0
B3,stage2_postprocess,599,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,1.0000000000,2.0000000000,10.0000000000,5.0000000000,0.0413859720,0.0304420871,0.0108681485,0.1063668906,0.0216156006,0.9035012650,0,0.1420568000,0,0
B3,stage2_postprocess,600,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1354668000,1,1
B3,stage2_postprocess,601,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,1.0000000000,3.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1374706000,0,0
B3,stage2_postprocess,602,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,1.0000000000,5.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1425079000,0,0
B3,stage2_postprocess,603,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,3.0000000000,1.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1367885000,0,0
B3,stage2_postprocess,604,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,3.0000000000,3.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1347245000,0,0
B3,stage2_postprocess,605,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,3.0000000000,5.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1324309000,0,0
B3,stage2_postprocess,606,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,5.0000000000,1.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1315168000,0,0
B3,stage2_postprocess,607,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,5.0000000000,3.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1381572000,0,0
B3,stage2_postprocess,608,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,5.0000000000,5.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1367492000,0,0
B3,stage2_postprocess,609,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,10.0000000000,1.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1336188000,0,0
B3,stage2_postprocess,610,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,10.0000000000,3.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1326633000,0,0
B3,stage2_postprocess,611,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,0.0000000000,10.0000000000,5.0000000000,0.0463940534,0.0370773432,0.0108681485,0.1190606069,0.0242832260,0.9512413696,0,0.1305305000,0,0
B3,stage2_postprocess,612,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1298235000,0,0
B3,stage2_postprocess,613,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,1.0000000000,3.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1454759000,0,0
B3,stage2_postprocess,614,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,1.0000000000,5.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1296381000,0,0
B3,stage2_postprocess,615,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,3.0000000000,1.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1302808000,0,0
B3,stage2_postprocess,616,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,3.0000000000,3.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1379115000,0,0
B3,stage2_postprocess,617,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,3.0000000000,5.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1340433000,0,0
B3,stage2_postprocess,618,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,5.0000000000,1.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1381562000,0,0
B3,stage2_postprocess,619,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,5.0000000000,3.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1307667000,0,0
B3,stage2_postprocess,620,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,5.0000000000,5.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1343004000,0,0
B3,stage2_postprocess,621,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,10.0000000000,1.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1385054000,0,0
B3,stage2_postprocess,622,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,10.0000000000,3.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1357215000,0,0
B3,stage2_postprocess,623,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,1.0000000000,10.0000000000,5.0000000000,0.0448781979,0.0348881907,0.0108681485,0.1156426629,0.0234752793,0.9378887115,0,0.1372511000,0,0
B3,stage2_postprocess,624,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,1.0000000000,1.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1437352000,0,0
B3,stage2_postprocess,625,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,1.0000000000,3.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1368412000,0,0
B3,stage2_postprocess,626,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,1.0000000000,5.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1416164000,0,0
B3,stage2_postprocess,627,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,3.0000000000,1.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1397253000,0,0
B3,stage2_postprocess,628,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,3.0000000000,3.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1452880000,0,0
B3,stage2_postprocess,629,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,3.0000000000,5.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1325629000,0,0
B3,stage2_postprocess,630,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,5.0000000000,1.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1335534000,0,0
B3,stage2_postprocess,631,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,5.0000000000,3.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1367443000,0,0
B3,stage2_postprocess,632,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,5.0000000000,5.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1321653000,0,0
B3,stage2_postprocess,633,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,10.0000000000,1.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1323551000,0,0
B3,stage2_postprocess,634,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,10.0000000000,3.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1343395000,0,0
B3,stage2_postprocess,635,-1.0000000000,-1.0000000000,19.0000000000,-1.0000000000,-1.0000000000,-1.0000000000,30.0000000000,2.0000000000,2.0000000000,10.0000000000,5.0000000000,0.0433297098,0.0327835909,0.0108681485,0.1122485975,0.0226496545,0.9241877577,0,0.1312242000,0,0
